"fichier";"annee";"valeur_francs";"unite";"valeur_affichee";"score";"confiance";"densite_doc";"dans_fourchette";"contexte"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"7000000";"millions";"7.0 millions";"6";"moyen";"4";"oui";"s d'équipe- ment aux collectivités locales, pour 1 .200.000 francs aux équi- pements du service militaire adapté, comme je vous l'ai indiqué, pour 1 .800.000 francs au F. 1. D. O. M., enfin, pour 7 millions 4722 ASSEMBLEE NATIONALE — SEANCE DU 26 OCTOBRE 1970 de francs. Le renforcement de l'action d"
"5_cri_1976-1977-ordinaire1_061.txt";"1976";"7000000";"millions";"7.0 millions";"6";"moyen";"2";"oui";"xer le coût budgétaire de la départementalisation. Les dépenses ordinaires, à savoir les subventions aux collec- tivités locales, s'élèvent à 16 millions de francs pour Saint-Pierre- et-Miquelon Pt à 7 millions de francs pour Mayotte, tandis que les dépenses en capital pour le F. I. D. O. M. se mont"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"7000000";"millions";"7.0 millions";"6";"moyen";"2";"oui";"cez, monsieur le secrétaire d'Etat, combien de médecins, combien d'enseignants ne seront pas relevés en 1985? Au titre des dépenses en capital, il est vrai que les crédits de paiement passent de 131 .7 millions à 180,7 millions, soit une progression d'un peu plus de 37 p. 100. Mais puis-je vous rapp"
"4_cri_1972-1973-ordinaire1_045.txt";"1972";"6645940";"francs";"6645940 F";"6";"moyen";"1";"oui";"ossibilités d'action. Les dépenses ordinaires augmenteraient, si vous approuviez les propositions qui vous sont faites, de 18 .503.128 francs, dont 11 .857.188 francs au titre des mesures acquises et 6.645.940 francs au titre des mesures nouvelles . L'importance relative de ces deux chiffres montre "
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"6500000";"millions";"6.5 millions";"6";"moyen";"3";"oui";"vernement prendra les moyens de cette politique. La progression de la dotation budgétaire du ministère de la cul- ture consacrée à l'outre-mer en est le signe : 10,7 millions de francs en 1982 contre 6,5 millions en 1981. Je vous laisse cal- culer le pourcentage de progression. Mais avant de termine"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"6000000";"millions";"6.0 millions";"6";"moyen";"16";"oui";"ntre, le ministère des affaires sociales, qui a accusé un certain retard dans le domaine de l'équipement sanitaire, affectera, en 1969, 18 millions de francs aux construc- tions hospitalières, contre 6 millions en 1968. Il faut encore ajouter aux chiffres indiqués, pour 1969, cer- tains investisseme"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"6000000";"millions";"6.0 millions";"6";"moyen";"5";"oui";"des finances refuse de s'engager. A Marie-Galante, le tableau est encore plus sombre. La clôture de la campagne sucrière 1981 .1982 a accusé, pour la S. O. S. U . M. A. G., un déficit (le l'o rdre de 6 millions de francs, qui vient s'ajouter au déficit 1980-1981 de 7 smillions, incomplè- tement épon"
"5_cri_1975-1976-ordinaire1_058.txt";"1975";"5500000";"millions";"5.5 millions";"6";"moyen";"2";"oui";"lement été indiqué que ce complément de financement, de l'ordre de vingt-cinq millions de francs, auxquels il faut ajouter l'aide accordée aux petits planteurs de moins de mille tonnes de canne, soit 5,5 millions de francs, serait vraisembla- blement distrait non de l'ensemble de vos crédits, mais d"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"5100000";"francs";"5100000 F";"6";"moyen";"4";"oui";"1978. En effet, le premier budget de ce département, arrêté d'office par décision ministérielle du 13 mars dernier, accusait un déficit de 21 millions . L'Etat avait prévu, en 1976, une subvention de 5 100 000 francs . La subvention sera doublée en 1978 et portée à 11750000 francs. Comme le souligna"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"5000000";"millions";"5.0 millions";"6";"moyen";"4";"oui";"ravation d'ordre politique de l'insécurtié . Il s'agit, en réalité, de f^:re face à un phénomène identique à celui auquel nous assistons en métropole. Deuxièmement, un crédit supplémentaire d'environ 5 millions de francs est inscrit pour renforcer les effectifs du service mili- taire adapté. Cette m"
"5_cri_1976-1977-ordinaire1_061.txt";"1976";"5000000";"millions";"5.0 millions";"6";"moyen";"2";"oui";"isqu'on ne note comme mesures nouvelles, aux dépenses ordinaires, que la création d'un poste de conseiller au tribunal administratif des Antilles-Guyane et, aux dépenses en capital, une majoration de 5 millions de francs des autorisations de programmme inscrites à la section centrale du F. I. D . O."
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"4532732";"francs";"4532732 F";"6";"moyen";"4";"oui";"à assurer les tâches du service ordinaire qui se sont développées en fonction de l'accroissement démographique et ce, pour une dépense de 1 .892.086 francs le service militaire adapté, à raison de 4.532.732 francs. Je voudrais d'ailleurs insister sur ce dernier poste, car j'y attache une particulièr"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"4000000";"millions";"4.0 millions";"6";"moyen";"5";"oui";"ort de l'Etat. Quant aux S.I.C. A., qui avaient été conçues pour mettre en valeur les terres en . faire-valoir direct remises à la S .A .F.E .R ., elles connaissent les pires difficultés. L'apport de 4 millions attendu du F .O.R .M .A. n'ayant pas été réalisé, les banques refusent de s'engager et le"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"3000000";"millions";"3.0 millions";"6";"moyen";"2";"oui";"lations sinis- trées. A ces aides immédiates sont venues s'ajouter des allocations de secours, pour un montant de 63 millions de francs, une subvention supplémentaire versée par le F .I .D .E .S . de 3 millions de francs, destinée à favoriser la remise en état des infrastruc- tures communales, ainsi"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"2700000";"francs";"2700000 F";"6";"moyen";"2";"oui";"n fait attendre la prise en charge des cinquante contractuels encore rémunérés sur le budget local. Ce même budget supporte entièrement la charge des bourses d'études de nos jeunes en métropole, soit 2700000 francs, l 'éducation nationale ne modifiant pas ses textes pour permettre à ceux-ci l'accès "
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"2617000";"francs";"2617000 F";"6";"moyen";"4";"oui";"'une sorte de don de joyeux avènement. Par ailleurs, les subventions d'investissement lui ont été accordées dans des proportions plus importantes qu'aux autres départements, en plus de la dotation de 2 617 000 francs au titre du F . I . D. O. M. central et de celle de 1 330 000 francs au titre du F "
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"2200000";"millions";"2.2 millions";"6";"moyen";"3";"oui";"ts affectés à la rémunération des personnels d'exécution, dont l'effectif sera réduit de quarante emplois environ. Enfin, on constate une augmentation des amortissements, dont une partie importante — 2,2 millions de francs — est afférente pour la première fois à l'établissement de Pessac. A cette oc"
"4_cri_1972-1973-ordinaire1_045.txt";"1972";"2150000";"millions";"2.15 millions";"6";"moyen";"1";"oui";"département ainsi qu'à la prise en charge des dépenses de fonctionnement relatives à ce contingent supplémentaire et à l'école d'enfants de troupes. Il s'agit là d'une première tranche de crédits de 2,15 millions de francs, qui devrait permettre de porter l'effectif d'appelés de 460 à 540, puis, ult"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"1800000";"francs";"1800000 F";"6";"moyen";"3";"oui";"erçoit moins dans la jeunesse d'aujourd'hui. Aussi est-ce avec satisfaction que nous avons noté un taux de progression de crédits unique dans l'histoire de ce budget, puisqu'ils passent de 100 .000 à 1.800.000 francs . Encore faudra-t-il en contrôler le bon usage, car les nourritures spirituelles, e"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"1500000";"millions";"1.5 millions";"6";"moyen";"3";"oui";"ation des médailles et des séries de col- lection à l'hôtel des Monnaies du quai Conti. Les locaux du quai Conti vont être transformés et recevoir aussi un nouvel outillage. A cet effet, un crédit de 1,5 millions de francs sera affecté en 1974 à une première tranche de travaux. De là découlera une a"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"1500000";"million";"1.5 million";"6";"moyen";"2";"oui";"e plan local, on fait appel à la solidarité de la popula- tion pour aider les planteurs en difficulté. Les collectivités locales interviennent. Jusqu'à présent, l'Etat ne s'est engagé qu'à hauteur de 1.5 million de francs pour aider les planteurs à payer leurs cotisations à l'Amexa . Il doit aller p"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"1330000";"francs";"1330000 F";"6";"moyen";"4";"oui";"d'investissement lui ont été accordées dans des proportions plus importantes qu'aux autres départements, en plus de la dotation de 2 617 000 francs au titre du F . I . D. O. M. central et de celle de 1 330 000 francs au titre du F .1. D . O. M. local. Pour ce qui touche aux crédits de fonctionnement"
"6_qst_6-qst-1980-08-25.txt";"1980";"800000";"francs";"800000 F";"6";"moyen";"2";"non";"nt elle est responsable que la F. N. F. R. bénéficie des aides du ministère de la culture et de la communication . Cette subvention de fonc - tionnement qui était de 600 000 francs en 1979 s 'élève à 800 000 francs en 1980. En 1981, cette subvention devrait être portée à 1 mil- lion de francs . Par "
"6_qst_6-qst-1980-08-25.txt";"1980";"600000";"francs";"600000 F";"6";"moyen";"2";"non";"érations d'animation culturelle dont elle est responsable que la F. N. F. R. bénéficie des aides du ministère de la culture et de la communication . Cette subvention de fonc - tionnement qui était de 600 000 francs en 1979 s 'élève à 800 000 francs en 1980. En 1981, cette subvention devrait être por"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"150000";"francs";"150000 F";"6";"moyen";"3";"non";"ulement 15 millions de subvention, niais en outre 15 millions de prêt participatif à un taux privilégié, si bien que pour les 21'd emplois créés, chacun représenterait un soutien sur fonds publics de 150 000 francs . Il lui demande en outre s'il est bien exact que les terrains sur lesquels cette ent"
"5_cri_1975-1976-ordinaire1_058.txt";"1975";"16000";"francs";"16000 F";"6";"moyen";"2";"non";"exécution. Nous avons la volonté de susciter l'implantation d'unités de production artisanale ou de petites industries et de compléter l'effort du Gouvernement qui vient de créer une prime de 8 000 à 16 000 francs. Mais comment augmenter les ressources de la région ? La suppression, proposée en métr"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"10000";"francs";"10000 F";"6";"moyen";"5";"non";"'artisanat doit être un secteur privilégié pour la multiplie& tien des emplois . Aussi je pose la question : les départements d'outre-mer bénéficieront-ils des nouvelles dispositions budgé- taires de 10000 francs par emploi créé, de la mise en place de représentants régionaux du ministère pour accél"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"7630";"francs";"7630 F";"6";"moyen";"1";"non";"partements d'outre-mer) et du Casodom (centre d 'action sociale des départements d 'outre-mer), d 'un tarif aller et retour entre Paris et la Réunion de 2970 francs, bien inféieur au tarif de base de 7 630 francs et au tarif excusrsion de 14-45 jours de 5 330 francs auxquels il est fait allusion . P"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"5330";"francs";"5330 F";"6";"moyen";"1";"non";"n sociale des départements d 'outre-mer), d 'un tarif aller et retour entre Paris et la Réunion de 2970 francs, bien inféieur au tarif de base de 7 630 francs et au tarif excusrsion de 14-45 jours de 5 330 francs auxquels il est fait allusion . Pour faci- liter l 'utilisation de ce tarif pendant les"
"5_cri_1976-1977-ordinaire2_024.txt";"1976";"3500";"francs";"3500 F";"6";"moyen";"2";"non";"n commer- çant garantie contre le risque maladie par le régime d 'assurance des non salariés non-agricoles, âgés de 83 ans qui perçoit un avan- tage vieillesse de reversion se situant aux environs de 3 500 francs par an, et se trouve totalement exonérée des cotisations maladie de ce régime. L 'intér"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"2970";"francs";"2970 F";"6";"moyen";"1";"non";"ire du, Bumi- dom (bureau d 'immigration des départements d'outre-mer) et du Casodom (centre d 'action sociale des départements d 'outre-mer), d 'un tarif aller et retour entre Paris et la Réunion de 2970 francs, bien inféieur au tarif de base de 7 630 francs et au tarif excusrsion de 14-45 jours de"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"2000";"F";"2000 F";"6";"moyen";"1";"non";"aux travailleurs mauricienns résidant en France est inférieur au tarif dont bénéficient les réunionnais résidant en France. Le ministre des transports voit mal à quoi correspond le « prix vérité s de 2 000 F aller et retour Paris-la Réunion avancé par l'association « Echanges sans frontières e. Il s"
"5_qst_5-qst-1974-04-27.txt";"1974";"1978";"francs";"1978 F";"6";"moyen";"1";"non";"ement obligatoire vingt-huit jours à l'avance) . Ce tarif ne peut être comparé dans la tarification d'Air France sur la ligne métropole—Réunion qu'avec le tarif Bumidom qui est d'un niveau analogue : 1 978 francs. Transports aériens (ouverture d 'une ligne aérienne régulière reliant Johannesburg à S"
"5_qst_5-qst-1974-04-27.txt";"1974";"1920";"francs";"1920 F";"6";"moyen";"1";"non";"ntièrement la hausse du prix des carburants. En ce qui concerne le tarif de la ligne Londres—Maurice auquel se réfère l'honorable parlementaire, ce tarif est actuellement de 170 livres sterling, soit 1 920 francs . Il s'agit d'un tarif de groupe d'au moins dix passa- 1812 ASSEMBLEE NATIONALE 27 Avri"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"892";"francs";"892 F";"6";"moyen";"4";"non";"postes suivants : la création d'emplois de police destinés à assurer les tâches du service ordinaire qui se sont développées en fonction de l'accroissement démographique et ce, pour une dépense de 1 .892.086 francs le service militaire adapté, à raison de 4.532.732 francs. Je voudrais d'ailleurs ins"
"4_cri_1972-1973-ordinaire1_045.txt";"1972";"857";"francs";"857 F";"6";"moyen";"1";"non";"écédents, mais qu'il ménage aussi de nouvelles possibilités d'action. Les dépenses ordinaires augmenteraient, si vous approuviez les propositions qui vous sont faites, de 18 .503.128 francs, dont 11 .857.188 francs au titre des mesures acquises et 6.645.940 francs au titre des mesures nouvelles . L'"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"820";"francs";"820 F";"6";"moyen";"4";"non";"tés locales. Les mesures nouvelles concernent aussi les migrations qui, avec 1 .300.000 francs, pourront atteindre 9.500 personnes, et les subventions aux collectivités locales, avec un complément de 820.000 francs. Dans les dépenses en capital, les autorisations de programme progressent de 10 milli"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"800";"francs";"800 F";"6";"moyen";"4";"non";"s sont essentiellement consacrées aux subventions d'équipe- ment aux collectivités locales, pour 1 .200.000 francs aux équi- pements du service militaire adapté, comme je vous l'ai indiqué, pour 1 .800.000 francs au F. 1. D. O. M., enfin, pour 7 millions 4722 ASSEMBLEE NATIONALE — SEANCE DU 26 OCTOB"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"800";"francs";"800 F";"6";"moyen";"3";"non";"r le bon usage, car les nourritures spirituelles, en régime démocratique, sont plus délicates à composer que les nourritures terrestres. C'est au chapitre de l'action culturelle que ces crédits de 1 .800.000 francs, en hausse de 342 p . 100, sont prévus pour l'organisation des voyages de jeunes, ini"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"691";"francs";"691 F";"6";"moyen";"3";"non";"urs, comme l'a souligné votre rapporteur, que je remercie de son rapport, le budget annexe des Monnaies et médailles pour 1974 se caractérise par le haut niveau d'équilibre auquel il s'établit : 171 .691.900 francs, en recettes et en dépenses, contre 116 mil- lions de francs en 1973, soit un accrois"
"4_cri_1972-1973-ordinaire1_045.txt";"1972";"503";"francs";"503 F";"6";"moyen";"1";"non";"au cours des exercices précédents, mais qu'il ménage aussi de nouvelles possibilités d'action. Les dépenses ordinaires augmenteraient, si vous approuviez les propositions qui vous sont faites, de 18 .503.128 francs, dont 11 .857.188 francs au titre des mesures acquises et 6.645.940 francs au titre d"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"400";"francs";"400 F";"6";"moyen";"16";"non";"nses d'équi- pement au titre du service militaire adapté. Par contre, les subventions au Fonds d'investissement — F . I. D. O. M. — accusent une légère augmentation. Elles s'élèveront en effet à 158 .400.000 francs contre 157 millions l'an dernier. Ce plafonnement relatif des investissements est la "
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"398";"francs";"398 F";"6";"moyen";"4";"non";"oduction et des équipements publics supérieur à celui de la métropole A. Le projet de budget pour 1971 assurera une transition valable vers le VI' Plan. Les dépenses de fonctionnement passent de 140 .398.088 francs à 158.690.977 francs, soit une augmentation de 13,02 p . 100. Si l'on tient compte du"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"350";"francs";"350 F";"6";"moyen";"4";"non";"ngent de 9 .346 tonnes de l'usine vendue, aux planteurs du Centre et du Sud groupés en une seule coopérative et, en outre, le versement à celle-ci, pendant la période transi- toire. d'une somme de 1 .350.000 francs pour contribuer à la relance (le la culture de la canne. En vertu de l'article 4, par"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"300";"francs";"300 F";"6";"moyen";"4";"non";"ment d'augmenter sensiblement le volume des travaux effectués par le service militaire adapté au profit des collec- tivités locales. Les mesures nouvelles concernent aussi les migrations qui, avec 1 .300.000 francs, pourront atteindre 9.500 personnes, et les subventions aux collectivités locales, av"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"200";"francs";"200 F";"6";"moyen";"4";"non";"sations de programme progressent de 10 millions de francs, soit 6,8 p . 100 par rapport à 1970. Elles sont essentiellement consacrées aux subventions d'équipe- ment aux collectivités locales, pour 1 .200.000 francs aux équi- pements du service militaire adapté, comme je vous l'ai indiqué, pour 1 .80"
"5_qst_5-qst-1975-07-19.txt";"1975";"1301000000";"francs";"1301000000 F";"5";"moyen";"1";"non";"enti par l 'Etat dans le domaine des bourses nationales d 'études du second degré se traduit pour l 'année scolaire 1974-1975 par l'inscription au budget du minis- tère de l 'éducation d'un crédit de 1 301 000 000 francs permettant de faire bénéficier de cette aide environ deux millions d'élèves sco"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"1200000000";"milliard";"1.2 milliard";"5";"moyen";"2";"non";"secrétaire d'Etat, employé, après votre prédécesseur, à relever. Moyens modestes, il est vrai, que ceux du secrétariat d'Etat, surtout si on ies confronte à l'ampleur des problèmes à résou- dre. Avec 1,2 milliard de francs en crédits de paiement, il ne dispose que de 1,3 p. 100 des dépenses nettes d"
"4_cri_1971-1972-ordinaire1_024.txt";"1971";"950000000";"millions";"950.0 millions";"5";"moyen";"13";"non";", que sa revision est expressé. que les investissements à la charge de cet organisme seront ment prévue par la loi, vous pouvez vous prévaloir de cette terminés, comme il est prévu, pour un montant de 950 millions possibilité pour mettre en valeur la Guyane, ce que je vous de francs à la fin du VI° "
"4_cri_1971-1972-ordinaire1_024.txt";"1971";"950000000";"millions";"950.0 millions";"5";"moyen";"13";"non";"déjà les éléments d'une unité touristique de valeur au niveau mentation de 14 p. 100, qui respecte les premiers obpectifs de l'agglomération pointoise. du VI' Plan, dont l'enveloppe globale s'élève à 950 millions L'industrie du tourisme nous permettra de créer des emplois, de francs. de susciter d'a"
"5_qst_5-qst-1975-07-19.txt";"1975";"795000000";"millions";"795.0 millions";"5";"moyen";"1";"non";"ntal de lutte contre l 'inflation, permettra d'assurer dans les meilleures conditions possibles le fonctionnement du service public de l 'éducation. Le budget du ministère de l'éducation s'élève à 46 795 millions de francs soit un progression de 15,9 p . 100 par rapport au budget 1974, légèrement su"
"5_cri_1974-1975-ordinaire1_046.txt";"1974";"600000000";"millions";"600.0 millions";"5";"moyen";"8";"non";"ise en valeur des matières premières raré- fiées dont la Guyane est si riche ? Je ne citerai que l'exemple du bois dont l'exploitation pourrait, dans un premier temps, permettre d'économiser quelques 600 millions de dollars sur les règlements extérieurs de la France, Mais il faut tout de suite fixer"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"600000000";"millions";"600.0 millions";"5";"moyen";"5";"non";"e . Elles sont peut-être au : . liées à des condi- tions de gestion . Mais je ne m'attarderai pas sur le sujet. Je vous rappelle, car vous le savez, monsieur le député, que l'Etat actionnaire a versé 600 millions de francs, ce qui constitue quand même une somme considérable. Certes, cela ne résorbe "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"600000000";"millions";"600.0 millions";"5";"moyen";"2";"non";"4, sur les graves difficultés de cette industrie que vous considérez comme un secteur essentiel de l'économie des départements d'outre-mer avec, à la Martinique, 5 300 emplois directs ou indirects et 600 millions de francs de chiffre d'affaires. Aussi avez-vous dépéché aux Antilles un haut fonctionn"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"580000000";"millions";"580.0 millions";"5";"moyen";"2";"non";"t si on ies confronte à l'ampleur des problèmes à résou- dre. Avec 1,2 milliard de francs en crédits de paiement, il ne dispose que de 1,3 p. 100 des dépenses nettes du budget général, tandis qu'avec 580 millions de francs ses autorisations de pro- gramme ne représentent guère que 3 p . 1 000 de l'e"
"5_qst_5-qst-1975-07-19.txt";"1975";"568000000";"millions";"568.0 millions";"5";"moyen";"1";"non";"moigne l 'accroissement des crédits ouverts chaque année au budget, qui sont passés de 405 millions de francs en 1973 à plus de 500 millions de francs en 1974. Les crédits inscrits au budget de 1975 (568 millions de francs) permettront d 'atteindre un taux moyen de participation de l'Etat de l'ordre"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"527000000";"millions";"527.0 millions";"5";"moyen";"5";"non";"fixation à 60 p. 100 et à 66 p. 100 de la pension de reversion due aux veuves coûterait, pour passer de 50 p. 100 à 60 p. 100, 2 125 millions de francs, et, pour passer de 60 p. 100 à 66,6 p. 100, 3 527 millions de francs supplémentaires. On comprend que, devant l'ampleur de ces dépenses, le Gouvern"
"5_qst_5-qst-1975-07-19.txt";"1975";"500000000";"millions";"500.0 millions";"5";"moyen";"1";"oui";"es, la participation de l 'Etat progresse de façon constante comme en témoigne l 'accroissement des crédits ouverts chaque année au budget, qui sont passés de 405 millions de francs en 1973 à plus de 500 millions de francs en 1974. Les crédits inscrits au budget de 1975 (568 millions de francs) perm"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"420000000";"millions";"420.0 millions";"5";"moyen";"3";"oui";"lubre et de concentrer à cet effet sur les logements très sociaux la plus grande partie des crédits de la ligne budgétaire unique . Cette dernière, vous avez pu le constater, a été dotée pour 1982 de 420 millions de francs, contre 340 millions de francs dans la loi de finances initiale de 1981, soit"
"5_cri_1974-1975-ordinaire1_046.txt";"1974";"412000000";"millions";"412.0 millions";"5";"moyen";"8";"oui";"régu- lièrement maintenant, des réunions par départements, réunions auxquelles participent les représentants de tous ces ministères techniques, ce qui permet d'accroître enznrc notre efficacité. Ces 412 millions de francs sont à comparer aux 309 millions de francs qui, en 1974, avaient représenté l'"
"5_qst_5-qst-1975-07-19.txt";"1975";"405000000";"millions";"405.0 millions";"5";"moyen";"1";"oui";"e le financement des trans- ports scolaires, la participation de l 'Etat progresse de façon constante comme en témoigne l 'accroissement des crédits ouverts chaque année au budget, qui sont passés de 405 millions de francs en 1973 à plus de 500 millions de francs en 1974. Les crédits inscrits au bud"
"6_cri_1979-1980-ordinaire1_113.txt";"1979";"400000000";"millions";"400.0 millions";"5";"moyen";"4";"oui";"d'outre-mer — et je pense en particulier aux primes d'équipement — a permis la réalisation d'un nombre important de projets. J'ai demandé que l'on recense les résultats obtenus à cet égard : plus de 400 millions de francs ont été consacrés à des investissements en ' 1976, 1977 et 1978 cela correspon"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"394200000";"francs";"394200000 F";"5";"moyen";"3";"oui";"er clairement les grandes lignes du projet de budget de l'Imprimerie nationale pour 1974 je l'en remercie vivement. Le montant global des prévisions de recettes et de dépenses pour 1974 s'établit à 394.200.000 francs contre 310 millions l'an- née dernière, soit une augmentation d'environ 25 p . 100."
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"340000000";"millions";"340.0 millions";"5";"moyen";"3";"oui";"fet sur les logements très sociaux la plus grande partie des crédits de la ligne budgétaire unique . Cette dernière, vous avez pu le constater, a été dotée pour 1982 de 420 millions de francs, contre 340 millions de francs dans la loi de finances initiale de 1981, soit une augmentation de près de 25"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"310000000";"millions";"310.0 millions";"5";"moyen";"3";"oui";"lignes du projet de budget de l'Imprimerie nationale pour 1974 je l'en remercie vivement. Le montant global des prévisions de recettes et de dépenses pour 1974 s'établit à 394.200.000 francs contre 310 millions l'an- née dernière, soit une augmentation d'environ 25 p . 100. Cette progression tient à"
"5_cri_1974-1975-ordinaire1_046.txt";"1974";"309000000";"millions";"309.0 millions";"5";"moyen";"8";"oui";"ar départements, réunions auxquelles participent les représentants de tous ces ministères techniques, ce qui permet d'accroître enznrc notre efficacité. Ces 412 millions de francs sont à comparer aux 309 millions de francs qui, en 1974, avaient représenté l'aide des ministères techniques. Cet accroi"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"300000000";"millions";"300.0 millions";"5";"moyen";"3";"oui";"agricole privé. L'application de cette loi qui prévoyait l'agrément des établisse- ments devait être étalée sur cinq ans, à compter du 1"" janvier 1979, grâce à l'octroi d'un crédit supplémentaire de 300 millions de francs. Or, à l'heure actuelle, les décrets d'application ne sont pas parus et les ta"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"300000000";"millions";"300.0 millions";"5";"moyen";"5";"oui";"de la fonction publique — c 'est le fameux rapport constant — mais elles n'ont rien à voir avec le fonctionnement de l 'administration d'autre part, les subventions à l 'enseignement privé, soit 15 300 millions de francs, dont l 'apparentement à la fonction publique, avant même le vote d'un grand se"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"300000000";"millions";"300.0 millions";"5";"moyen";"5";"oui";"t actionnaire a versé 600 millions de francs, ce qui constitue quand même une somme considérable. Certes, cela ne résorbe peut-être pas l'endettement de la société Le Nickel pour lequel vous réclamez 300 millions de francs supplémentaires, mais c'est loin d'être négligeable dans cette période qui n'"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"300000000";"millions";"300.0 millions";"5";"moyen";"2";"oui";"t, est encore victime de l'indice des prix et lié à l'augmentation prochaine du fret maritime. Les prévisions font état d'une perte de vente en fin d'année de 20000 tonnes non exportées, aggravant de 300 millions de francs l'endettement global de la profession qui compte beaucoup de petits planteurs"
"4_cri_1970-1971-ordinaire1_023.txt";"1970";"290503088";"francs";"290503088 F";"5";"moyen";"4";"oui";"ocrates pour la République.) M. le président. La parole est à M . Ilélène. M. Léopold Hélène. Mesdames, messieurs, l'analyse du fasci- cule budgétaire montre que le montant total des crédits passe de 290.503.088 francs à 306 .940.877 francs, soit une augmentation de 6 p. 100, inférieure à l'accroiss"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"260000000";"millions";"260.0 millions";"5";"moyen";"16";"oui";"partements d'outre-mer, par une progression globale de 11 p. 100, qui confirme les progrès des années 1964 à 1966. Malheureusement, pour cette même année 1967, le déficit atteint un niveau record, 1 .260 millions de francs, donc très supérieur à celui des quatre années précédentes et le taux de couv"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"250000000";"millions";"250.0 millions";"5";"moyen";"5";"oui";"r cette analyse, je donnerai deux exem- ples : d'une part, les pensions d'anciens combattants et victimes civiles de la guerre, dont le poids sur le budget de l'Etat, en 1982 par exemple, était de 21 250 millions de francs, sont effec- tivement indexées sur les traitements de la fonction publique — "
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"242875000";"francs";"242875000 F";"5";"moyen";"0";"oui";"'ETAT e Autorisations de programme : 40 millions de francs «Crédits de paiement : 28 millions de francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 242 875 000 francs e Crédits de paiement : 125 660 000 francs .» Sur le titré III, je suis saisi de "
"5_qst_5-qst-1975-07-19.txt";"1975";"208000000";"millions";"208.0 millions";"5";"moyen";"1";"oui";"se confirme l 'atté- nuation des pressions démographiques prévues depuis quelques années. Cependant, les autorisations de programme inscrites en faveur de l'enseignement pré-scolaire, d'un montant de 208 millions de francs, permettront de financer la construction de 2 290 nouvelles classes. L'inscri"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"205000000";"millions";"205.0 millions";"5";"moyen";"1";"oui";"e coût des par ailleurs. En fait, le minerai et la filière fonte de Lorraine charges de retraites normales ou anticipées . Une somme de seraient compétitifs si Ibn créait une grande cokerie utilisant 205 millions de francs est prévue en 1985 sur le chapit re 46 .93, au moins, 50 p . 100 de charbon à"
