fichier;annee;valeur_francs;unite;contexte
8_cri_1985-1986-extraordinaire1_015.txt;1985;2500;francs;inon - comme nous ne cessons de vous l'expliquer ce sont les pauvres de ce pays qui paient au bout de compte. En effet, celui qui rentre en France avec un visa de tou- risme puis qui fait régulariser sa situation ou qui achète des faux papiers, pour 2 500 francs, au bout de quelque temps, pourra rester. Bien plus, s'il est en France avec sa petite amie et que celle-ci donne naissance à un enfant, ils seront pro- tégés jusqu'à la fin de leurs jours. Ils ne pourront plus être expulsés. Ensuite, il
8_cri_1986-1987-ordinaire1_087.txt;1986;2500;francs;t avant tout à satisfaire les huissiers ou les créanciers et n'apportent pas une réelle amélioration des moyens de vivre. Pour sortir de la pauvreté, il faut des ressources men- suelles. C'est pourquoi les députés communistes demandent un minimum de 2 500 francs par foyer. Non seulement vous ne combattez pas la pauvreté, mais vous la créez. M. Bernard Debré . C'est trop ! M. Paul Chomat . Elle vous est nécessaire pour faire avancer votre politique de précarisation de l'emploi et de remise en cau
6_qst_6-qst-1980-08-25.txt;1980;2494;francs;"gories, les salaires féminins sont inférieurs aux salaires masculins, les écarts sont les suivants : catégorie ouvriers, 386 francs ; catégorie techniciens, 1 208 francs ; catégorie agents administratifs, 889 francs ; catégorie ingénieurs et cadres, 2 494 francs. En conséquence, il lui demande de prendre toutes les dispositions nécessaires afin de faire progresser l'égalité pour les femmes, pour que soit appliquée la législation en matière d'égalité de salaire, pour développer là formation initi"
6_qst_6-qst-1980-08-25.txt;1980;2467;francs;res en mars 1980 s 'élevait à 2,9 milliards de francs. Elle emploie, à l'usine de Calais, 322 salariés dont 141 femmes . Bas salaires et dures conditions de travail sont le lot quotidien de ces O .S . à la chaîne, dont Ip salaire net par mois est de 2 467 francs. Aucune promotion ne leur est ouverte : le seul avenir est O . S . à vie ! En conséquence, il lui demande de prendre toutes les dispositions nécessaires afin de faire progresser l 'égalité pour les femmes, pour que soit appliquée la légi
6_qst_6-qst-1980-08-25.txt;1980;2457;francs;affaires, en mars 1980, s'élevait à 2,9 milliards. Elle emploie, à l 'usine de Calais, 322 salariés, dont 141 femmes . Bas salaires et dures condi- tions de travail sont le lot quotidien de ces O . S. à la chaine, dont le salaire net par mois est de 2 457 francs. Aucune promotion ne leur est ouverte : le seul avenir est O .S. à vie ! En conséquence, il lui demande de prendre toutes les dispositions nécessaires afin de faire progresser l'égalité pour les femmes, pour que soit appliquée la législa
6_qst_6-qst-1980-09-08.txt;1980;2436;francs;dû racheter ' des arriérés de cotisation vieillesse à la sécurité sociale, s'est vu appli- quer un fort coefficient d 'indexation alors qu 'au contraire, pour un remboursement de cotisation de pension, ::près sept années de discussion, une somme de 2 436 francs, sans aucune revalorisa- tion, lui a été rendue . Il lui demande ce qu 'il compte faire pour rendre un peu moins léonins les rapports entre les administrés et les services de la sécurité sociale et pour que ce qui vaut au bénéfice des C
6_qst_6-qst-1980-08-25.txt;1980;2400;francs;ion professionnelle : parmi les 300 femmes, aucune n'est ouvrière qualifiée, aucune technicienne, aucune cadre ou ingénieur, une seule est agent de maîtrise . Les bas salaires constituent une inégalité flagrante : à l'embauche, les ouvrières gagnent 2 400 francs, toutes primes comprises, et, avec par exemple onze ans d'ancienneté, à peine plus de 2 800 francs (prime d 'an- cienneté de 250 francs comprise) . Le travail d ' O. S. répétitif, avec cadences élevées, surveillé sans cesse par chronos,
7_cri_1984-1985-ordinaire1_080.txt;1984;2400;francs;"de mineurs sont toinitttirs e•xc{ues de la ri'rersiri a 512 p 11 .1 à Mite Cresson quelques i'!t'u•nts d 'analyse et quelque, pro- de la pension vieillesse. Leur retenu nu,yen Iohal , rtah!ii positions sur le plan industriel et sur le plan social . 2 400 francs par mois . 1 .' indenutiti' de c4rauffa_c reste Premièrement . l'emploi . depuis le 1 janvier 1975 it ;In niveau aujourd 'hui duré-:rire La situation dans les mines de fer a atteint un pou de non- de 350 francs par an au maximum . Nu , i"
6_qst_6-qst-1980-09-08.txt;1980;2337;francs;"ur ; paiement de 421,52 francs d 'indemnité kilo- métrique ; bénéfice net : 1 915,58 francs de perte . Si le brigadier refuse de mettre sa voiture personnelle au service de l 'administra- tion comme il en a le droit, le montant de la perte s'élève à 2 337,10 francs . justice (conseils de prud'hommes). 35217. — 8 septembre 1980. — M . Jean-Pierre Chevènement expose à M. le ministre du travail et de la participation que la loi n' 79-44 du 18 janvier 1979 portant modification des dispositions du ti"
6_qst_6-qst-1980-08-25.txt;1980;2322;francs;"ies de salariés ; l 'écart varie de I1 à 26 p. 100. Un employé a un salaire moyen de 3 458 francs ; une employée a un salaire moyen de 2 922 francs (moins 536 francs) ; un ouvrier a un salaire moyen de 2 665 francs une ouvrière a un salaire moyen de 2 322 francs (moins 343 francs). Inégalité devant la formation : O. S. pour l'essentiel d 'entre elles, tenues au rendement sous peine de sanction, les travailleuses n 'ont en fait aucune réelle possibilité de formation professionnelle, 76 d 'entre e"
5_cri_1974-1975-ordinaire1_046.txt;1974;2300;francs;e cette mesure, les titulaires de la carte d'invalidité prévue à l 'article 173 du code de la famille et de l 'aide sociale et dont le revenu après tous abattements n 'excède pas 14 000 francs (au lieu de 12 000 francs actuellement) pourront déduire 2 300 francs de la base de leur impôt sur le revenu (au lieu de de 2000 francs). De même, une déduction de 1 150 francs est prévue en faveur des contribuables dont 'e revenu imposable se trouve compris entre 14 000 francs et 23 0( J francs (au lieu d
5_cri_1975-1976-ordinaire1_038.txt;1975;2300;francs;s pour 1975 prévoit que ces personnes sont exonérées si leur per) . sien n 'excède pas 13500 flancs . En outre, les contribuables âgés de plus de soixante-cinq ans dont le revenu, après tous abatte- ments, n 'excède pas 14 009 francs peuvent déduire 2 300 francs de la hase de leur impôt sur le revenu . De même une déduction de 1150 francs est prévue en faveur des pertonnes âgées de plus de soixante-cinq ans dont le revenu est compris entre 14 0Nt0 francs et 23000 francs. A cet égard, la limite d
6_cri_1978-1979-ordinaire1_025.txt;1978;2300;francs;très grande majorité, sont en grève depuis le 20 juillet. Ils considèrent, à juste titre, que leurs conditions de travail, au fond du tunnel, à 40 mètres sous terre et dans l'eau. nécessiteraient des salaires décents. Le minimum est actuel lement de 2 300 francs. Les cadences inhumaines, les inon- dations répétées, la chaleur étouffante, les cas de silicose produits par la fumée, la poussière, l'huile, la peau rongée par l'eau et le ciment. ne voilà-t-il pas une situation qui appelle justement u
4_cri_1970-1971-ordinaire1_065.txt;1970;2288;francs;"rs se réclamant du décret n"" 455 du 6 mai 1963 1 . V. D. comprenant un élément fixe de 1 .144 francs et un élément fixe pouvant comprendre six tranches selon les régions et le revenu cadastral d 'un montant de 1 .144 francs, soit un total maximum de 2.288 francs pour les privilégiés ayant cédé de grosses exploitations,, il lui demande s'il n 'estime pas qu 'il serait équitable qu 'en accord avec son collègue le ministre de l 'économie et des finances toutes dis- positions utiles soient prises pu"
7_cri_1984-1985-ordinaire1_039.txt;1984;2234;f;pour la Polynésie française. Celle-ci obtient en effet les deux tiers des fonctionnaires de l'Etat qui sont rémunérés sur le chapitre 3l .91 dans le cadre des personnels affectés aux territoires d'out e-mer. Les deux tiers ! Par ailleurs, on compte 2 234 fonctionnaires rémunérés au titre du corps d'Etat pour l'administratior de la Polynésie fran- çaise. La Polynésie a bénéficié en 1983 de plus de 31 millions de francs sur le F. I. D. E . S. général. Ces crédits ont été portés en 1984 à 33,3 mil
5_cri_1973-1974-ordinaire1_014.txt;1973;2210;francs;"ision de sa prestation interviendra ultérieurement pour tenir compte du décret n"" 72.930 du 11 octobre 1972 qui porte, avec effet du 1"" octobre 1972, le montant de l 'allocation supplémentaire à 600 francs et celui du chiffre limite pour un ménage à 2.210 francs par trimestre » . II lui demande pour quelles raisons le décret n"" 7Z-930 du 11 octo- bre 1972 n'est toujours pas appliqué six mois après et quelles mesures il compte prendre pour son application immédiate. Réponse . — Conformément aux o"
4_qst_4-qst-1969-08-23.txt;1969;2200;francs;e que les intéressés continuent à cotiser pour la retraite . Sans doute, cette situation peut-elle paraître comme normale, mais il convient de noter qu 'un professeur certifie de 7- échelon qui percevrait en France un traitement mensuel d 'envi- ron 2.200 francs ne perçoit plus dans ces conditions qu 'un traite- ment tunisien d 'environ 90 dinars, soit approximativement 850 francs . Ce traitement est fortement amoindri, car la retenue pour pension est calculée sur la base du traitement français.
6_qst_6-qst-1980-08-25.txt;1980;2167;francs;"en cause du droit au travail : un plan de démantèlement de la S . F. M. est mis en place contre lequel la lutte se poursuit. Déjà 68 licencie- ments ont. eu lieu à Survilliers . Une aut re inégalité est les bas salai- res : une O. S. (l'' échelon) a 2 167,20 francs par mois ; une O. S. i3' échelon) a 2399,40 francs par mais . htégalité encore devant la for- mation professionnelle : aucune travailleuse m 'en a bénéficié ces der- nières années. Le centre d 'apprentissage existant n 'est pas ouvert"
6_qst_6-qst-1980-08-25.txt;1980;2157;francs;"en cause du droit au travail : un plan de démantèlement de la S . F. M. est mis en place contre lequel la lutte se poursuit . Déjà 68 licencie- ments ont eu lieu à Survilliers . Une autre inégalité est les bas salai- res : une O. S. (10' échelon) a 2 157,20 francs par mois ; une O. S. (3' échelon) a 2399,40 francs par mois. htégalité encore devant la for- mation professionnelle : aucune travailleuse n 'en a bénéficié ces der- nières années. Le centre d 'apprentissage existant n'est pas ouvert a"
6_qst_6-qst-1980-08-25.txt;1980;2101;f;stre délégué auprès du Premier ministre, chargé de la famille et de la condition féminine, sur la sitttatien faite aux travailleuses de l'entreprise Renault Flins (Yvelines). Cette entre- prise nationale de l 'automobile emploie 19687 salariés, dont 2 101 femmes : 989 d'entre elles sont des O .S ., 599 ouvrières quali- fiées, vingt techniciennes, trente contremaitres, 459 employées de bureau et quatre cadres. L'inégalité de salaires est généralisée chez les differente, catégories de salariés, ai
4_cri_1969-1970-ordinaire1_033.txt;1969;2100;francs;"67 et 1968, a diminué de 9 p. 100 au cours du premier trimestre de 1969 par rapport à la même période de 1968. En outre, la durée moyenne de séjour stagne, tandis que les dépenses par touriste et par séjour sont passées de 3.800 francs CFP en 1965 à 2.100 francs en 1968 . Les rentrées de devises 34O2 ASSl \tHl.l l NATIONALE — :t » SE.\NCE I)1I NIl\'i;\IIIIIE 190) n'ont été que de 107 millions (le francs CFP au cours du premier trimestre de 1969 contre 139 millions au cours du premier tri- mestr"
5_cri_1975-1976-ordinaire1_058.txt;1975;2100;f;ment de nombreux personnels en civil était présenté comme une mesure devant permettre de libérer un nombre important de fon : tionnaires en tenue, pour les rendre à des missions actives . Si l 'en fait abstraction des 900 policiers en civil, ce sont 2 100 fonctionnaires en tenue qui auraient dû renforcer les effectifs, soit qu'as aient été nouvellement recrutés, soit qu'ils aient été dégagés d' leur fonction administrative. Le Parlement, monsieur le ministre d'Etat, ne vous a jamais, à ma connai
4_cri_1968-1969-ordinaire1_050.txt;1968;2000;francs;oupe comprend essentiel- lement les employés cle maison et les travailleurs qui prennent leurs repas chez l'employeur — 50 p. 100 gagnent entre 500 et 1.000 francs par mois . 18 p. 100 reçoivent entre 1 .000 et 1.500 francs, 13 p. 100 entre 1.500 et 2.000 francs et 4,2 p. 100 plus de 2.000 francs. Entrant dans plus de détails, je puis dire que 13 p . 100 de cos travailleurs possèdent une automobile, 25 p . 100 un poste de télévision, 24 p. 100 un réfrigérateur et 48 p . 100 désirent acquérir un
4_cri_1968-1969-ordinaire1_050.txt;1968;2000;francs;employés cle maison et les travailleurs qui prennent leurs repas chez l'employeur — 50 p. 100 gagnent entre 500 et 1.000 francs par mois . 18 p. 100 reçoivent entre 1 .000 et 1.500 francs, 13 p. 100 entre 1.500 et 2.000 francs et 4,2 p. 100 plus de 2.000 francs. Entrant dans plus de détails, je puis dire que 13 p . 100 de cos travailleurs possèdent une automobile, 25 p . 100 un poste de télévision, 24 p. 100 un réfrigérateur et 48 p . 100 désirent acquérir un appartement en métropole. Les plus
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;nner lecture à l'Assemblée de ces différents amendements présentés par ln commission : L'amendement n° 31 tend, après l'article 12, à insérer le nouvel article 12 ter suivant : « Seront punis d'un emprisonnement d'un an à cinq ans et d'une amende de 2.000 francs à 40 .000 francs, ou de l'une de ces deux peines seulement, les dirigeants qui, sciemment, ne se seront pas conformés aux dispositions de l'article 3 . » Cet amendement fait l'objet d'un sous-amendement, n° 64, présenté par le Gouverneme
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;substituer aux mots : « de l'arti- cle 3 », les mots : « des articles l° , et 3 a. L 'amendement n° 32 tend, après l'article 12, à insérer le nouvel article 12 quater suivant : « Seront punis d'un emprisonnement d'un an à cinq ans et d'une amende de 2.000 francs à 40.000 francs, ou de l'une de ces deux peines seulement : « 1° Ceux qui, sciemment, auront affirmé sincères et véritables des souscriptions qu'ils savaient fictives ou auront déclaré que des fonds qui n'ont pas été mis définitivement à
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;"fins personnelles ou pour favoriser une autre société dans laquelle ils étaient intéressés directement ou indirectement .» L'amendement n° 34 tend, après l'article 12, à insérer le nouvel article 12 sexies suivant : « Seront punis d 'une .amende de 2.000 francs à 40.000 francs, les membres des organes de gestion, de direction ou d'admi- nistration : a 1° Qui, sciemment, ne se seront pas fonformés aux disposi- tions des articles 5 bis et 6 bis ; « 2"" Qui auront refusé de communiquer aux associés"
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;"rapport du ou des commissaires aux comptes qui sera oumis à l'assemblée. » L 'amendement n"" 36 tend, après l'article 12, à insérer le nouvel article 12 octies suivant : « Seront punis d'un emprisonnement de trois mois à deux ans et d'une' amende de 2.000 francs à 40 .000 francs, ou de l'une de ces deux peines seulement : « 1"" Ceux qui, sciemment, auront empêché un associé de par- ticiper à une assemblée ; « 2"" Ceux qui, en se présentant faussement comme associés, auront participé au vote dans u"
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;"dans un certain sens ou pour ne pas participer au vote, ainsi que ceux qui auront accordé, garanti ou promis ces avantages. » L'amendement n"" 37 tend, après l'article 12, à insérer un nouvel article 12 nonier suivant: « Seront punis d'une amende de 2.000 francs à 10 .000 francs les membres des organes de gestion, de direction ou d'adminis- tration qui, sciemment : « 1"" N'auront pas fait tenir, pour toute réunion de l'assemblée des associés, une feuille de présence émargée par les associés prése"
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;"re aux comptes nonobstant les incompatibilités légales prévues à l'article 7 (alinéa 2) . a L'amendement n"" 40 tend, après l'article 12, à insérer le nouvel article 12-12° suivant a Sera puni d'un emprisonnement d'un an à cinq ans et d'une amende de 2.000 francs à 100.000 francs, ou de l'une de ces deux peines seulement, le commissaire aux comptes qui, 5802 ASSEMBLES NATIONALE — SEANCE DU 19 NOVEMBRE 1970 dans les conditions prévues par l'ordonnance n° 67-833 du 28 septembre 1967. Les articles"
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;embres du personnel qui auront refusé aux agents dûment autorisés de la commission des opérations de bourse la communication sur place de pièces utiles à l'exercice de leur mission seront punis d'un emprisonnement de un à cinq ans et d'une amende de 2.000 francs à 100.000 francs, ou de l 'une de ces deux peines seulement. < La commission des opérations de bourse peut, après une délibération particulière, procéder ou faire procéder par ses agents à la convocation ou à l'audition des dirigeants de
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;issanée. < L'article 378 du code pénal est applicable aux commissaires aux comptes . » L'amendement n° 41 tend, après l'article 12, à insérer le nouvel article 12-13° suivant : < Seront punis d'un emprisonnement d'un an à cinq ans et d'une amende de 2.000 francs à 100 .000 francs, ou de l'une de ces deux peines seulement, les membres des organes de gestion, de direction ou d'administration ou toute personne au service de la société qui auront, sciemment, mis obstacle aux vérifica- tions ou contr
4_cri_1970-1971-ordinaire1_065.txt;1970;2000;francs;"sé la communication sur place de toutes les pièces utiles à l'exercice de leur mission . » L'amendement n° 42 tend, après l'article 12, à insérer le nouvel article 12-14"" suivant: < Sera puni d'un emprisonnement d'un an à cinq ans et d'une amende de 2.000 francs à 40.000 francs, ou de l'une de ces deux peines seulement, le liquidateur qui, de mauvaise foi, aura fait des biens ou du crédit de la société en liquidation un usage qu'il savait contraire à l'intérêt de celle-ci, à des fins person- nel"
5_cri_1976-1977-ordinaire2_024.txt;1976;2000;francs;t le temps de service est inférieur à dix-huit heures hebdomadaires. De ce fait, la rémunération de ces jeunes profes- seurs en est proportionnellement réduite . C 'est ainsi que pour un service de quinze heures, un 'mitre auxiliaire perçoit à peine 2 000 francs par mois . Il lui demande s'il considère que ce sont là des conditions de vie décentes et quelles mesures il envisage de prendre pour assurer l'emploi à plein temps des maîtres auxiliaires . 2408 ASSEMBLEE NATIONALE — 2' SEANCE DU 3 MAI
5_qst_5-qst-1975-07-19.txt;1975;2000;francs;"spécifique de la fonction hospitalière ; extension des treize heures supplémen- taires à tout le personnel adminiratif et intégration dans le salaire de base pour tous ; retraite à cir ,uante-cinq ans pour tous ; pas de salaire de début inférieur à 2 000 francs ; créations d 'emplois et recrutement toutes catégories, en fonction des besoins réels. Travailleuses familiales (prise en charge de l'aide familiale au titre des prestations légales). 21494. — 19 juillet 1975. — M. Macquet appelle l 'at"
6_cri_1978-1979-ordinaire1_025.txt;1978;2000;francs;le 15 - 45 jours . L 'association Echanges sans frontières regroupant les habitants du département de la Réunion ayant estimé d 'après les coûts d 'exploitation d'un Boeing 747 que le «prix vérité » pour la liaison métropole—Réunion n 'excédait pas 2 000 francs aller-retour, il lui demande quelles mesures il compte prendre pour permettre aux Réunionnais d 'effectuer le voyage pour se rendre dans leur famille, au tarif le plus bas possible, cela d'autant qu'Air France pratique sur la ligne Paris
6_cri_1978-1979-ordinaire1_025.txt;1978;2000;francs;la Réunion pour la satisfac- tion des besoins économiques, culturels, humains . Il lui précise encore que, d 'après des études récentes concrétisées dans un rapport américain du 22 mai 1978, les coûts d'exploitation d 'un Boeing 747 n 'excèdent pas 2 000 francs alors que les voyages programmés par les compagnies de navigation aérienne aboutissent à une réalité qui oscille entre 7 900 et 5 330 francs. Il faut ajouter que la compa- gnie Air France a programmé pour des Mauriciens un voyage aller-
6_cri_1978-1979-ordinaire1_025.txt;1978;2000;F;ris—Maurice, d'application assez limitée, accordé aux travailleurs mauricienns résidant en France est inférieur au tarif dont bénéficient les réunionnais résidant en France. Le ministre des transports voit mal à quoi correspond le « prix vérité s de 2 000 F aller et retour Paris-la Réunion avancé par l'association « Echanges sans frontières e. Il s'agit sans doute d'un prix de revient estimé par siège offert . Dans ce cas, il conviendrait, bien entendu, de tenir compte d'un coefficient de rempli
6_cri_1978-1979-ordinaire1_050.txt;1978;2000;francs;100. J'ai apporté la preuve que le coefficient de remplissage des vols à destination de la Réunion était supé- rieur. Si donc nous appliquions ce prix de revient aux liaisons entre la Réunion et la métropole, le billet d'avion serait vendu moins de 2 000 francs, sans aide de . I'Etat. Si la compagnie Air France connaît certaines difficultés, je conçois que l'Etat lui vienne en aide. Il s'agit d'une compagnie nationale. Dans ces conditions, il est tout à fait normal qu'elle jouisse du monopole d
6_qst_6-qst-1980-08-25.txt;1980;2000;francs;"s au détriment des femmes : moins 203 francs pour les employées et agents de maîtrise 1""' échelon (il n'était que de 110 francs en 1978) ; moins 366 francs pour les agents de maîtrise 2' et 3` échelon (il n'était que de 267 franc :; er 1978) ; moins 2 000 francs pour les cadres . En conséquence, il lui demande de prendre toutes les dispositions nécessaires afin de faire progresser l 'égalité pour les femmes, peur que soit appliquée la législation en matière d'égalité de salaire, pour développer"
6_qst_6-qst-1980-09-08.txt;1980;2000;francs;"con- tenteme ::t des orthophonistes non salariés en raison d 'une nouvelle majoration de 50 p. 100 de leur cotisation du régime de base de leur caisse de retraite (Carpimkpam). Cette coti sation a subi l'évo- lution suivante : 1 000 francs en 1978 ; 2 000 francs en 1979 ; 3000 francs en 1980. En conséquence, il lui demande quelles mesu- res il compte prendre pour que le taux de cotisation n 'excède pas les capacités contributives de cette profession. Elevage (porcs : Aisne). 35281. — 8 septembre"
5_qst_5-qst-1974-04-27.txt;1974;1978;francs;ts britanniques ou mauriciens) et de paiement (paiement obligatoire vingt-huit jours à l'avance) . Ce tarif ne peut être comparé dans la tarification d'Air France sur la ligne métropole—Réunion qu'avec le tarif Bumidom qui est d'un niveau analogue : 1 978 francs. Transports aériens (ouverture d 'une ligne aérienne régulière reliant Johannesburg à Saint-Denis-de-la-Réunion). 9458. — 16 mars 1974. — M. Claude Weber attire l'attention de M. le Premier ministre (département et territoires d'outre-me
6_qst_6-qst-1980-08-25.txt;1980;1950;francs;le ministre délégué auprès du Premier ministre, chargé de la famille et de la condition féminine sur la situation des travailleuses de l 'entreprise Prisunic de Toulon (Var) qui emploie 96 salariés, dont 90 femmes . Les travailleuses ne gagnent que 1 950 francs par mois et n 'ont aucun espoir de promotion professionnelle . Leur avenir : smicarde à vie. De plus, s'ajoutent à ce salaire de misère des conditions de travail exténuantes : manipulation de tonnes de marchandises pour approvisionner le
6_qst_6-qst-1980-08-25.txt;1980;1950;francs;1980. — M. Edmond Garcin attire l 'attention de M. le ministre du travail et de la participation sur la situation des travailleuses de l 'entreprise Prisunic de Toulon (Var) qui emploie 96 salariés, dont 90 femmes . Les travailleuses ne gagnent que 1 950 francs par mois et n 'ont aucun espoir de promotion pro- fessionnelle. Leur avenir : smicarde à vie. De plus, s 'ajoutent à ce salaire de misère des conditions de travail exténuantes : mani- pulation de tonnes de marchandises pour approvisionne
4_qst_4-qst-1971-07-10.txt;1971;1940;F;re de terre et deux vaches. L 'inté- ressée, âgée de 55 ans seulement, ne peut encore prétendre au bénéfice de sa retraite agricole . Jusqu'au mois de mai 1968, date du décès du père, le ménage bénéficiait de l'indemnité viagère de départ au taux de 1.940 F par an, de la pension de vieillesse du chef de famille, soit 1.100 F par an et du produit de la petite ferme. L'exonération des cotisations dues au titre de l'assurance maladie et de l 'assurance vieillesse des exploitants agricoles était alo
5_qst_5-qst-1974-04-27.txt;1974;1920;francs;(15/45 joursi sur lequel ne sera pas répercutée entièrement la hausse du prix des carburants. En ce qui concerne le tarif de la ligne Londres—Maurice auquel se réfère l'honorable parlementaire, ce tarif est actuellement de 170 livres sterling, soit 1 920 francs . Il s'agit d'un tarif de groupe d'au moins dix passa- 1812 ASSEMBLEE NATIONALE 27 Avril 1974 gers dont l'application est soumise à des conditions très restrictives, de temps (28 à 120 jours), de résidence (il est réservé aux résidents
6_qst_6-qst-1980-09-08.txt;1980;1918;f;é auprès du Premier ministre, chargé de la famille et de la condition féminine sur les inégalités qui frappent les femmes de l 'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d 'employés, elles ne sont plus que 33 p . 100 chez les cadres et parmi les trente-huit directeurs ne figure au
6_qst_6-qst-1980-09-08.txt;1980;1918;f;Cazalis attire l 'attention de M. le ministre du travail et de la participation sur les inégalités qui frappent les femmes de l'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d'employés, elles ne sont plus que 33 p. 100 chez les cadres et parmi les trente-huit directeurs ne figure aucu
6_qst_6-qst-1980-09-08.txt;1980;1915;francs;"2 933 francs de frais de séjour ; paiement de 23,10 francs d 'indemnité kilométrique ; nouveau régime : octroi de 12 heures de repos ; paiement de 624 francs de frais de séjour ; paiement de 421,52 francs d 'indemnité kilo- métrique ; bénéfice net : 1 915,58 francs de perte . Si le brigadier refuse de mettre sa voiture personnelle au service de l 'administra- tion comme il en a le droit, le montant de la perte s'élève à 2 337,10 francs . justice (conseils de prud'hommes). 35217. — 8 septembre 19"
6_qst_6-qst-1980-08-25.txt;1980;1860;francs;"tous abattements, n 'excède pas 25 000 francs (au lieu de 23 000 francs précédemment), ont droit à une déduction de 4 080 francs tau lieu de 3 720 francs) sur le montant de leur revenu imposable . De même, un abatte- ment de 2040 francs (au lieu de 1 860 francs) est accordé à ceux d 'entre eux dont le revenu est compris entre 25 200 et 40 800 francs (au lieu de 37200 francs) . 2"" Le 'taux de la pension de réversion servie à la veuve est fixé à 50 p. 100 de la pension du mari, non seulement dans"
4_cri_1971-1972-ordinaire1_067.txt;1971;1850;francs;inistre de la santé publique et de la sécurité sociale, et fait actuellement l 'objet d 'une étude. Il est d'ailleurs à remarquer que le bénéfice de l 'allocation spéciale prévue par l'article L. 675 du code de la sécurité sociale (soit actuellement 1.850 francs par an) peut étre accordé aux intéressés âgés d'au moins soixante ans s 'ils sont reconnus médicalement inaptes au travail et s 'ils dis- posent de ressources inférieures à un plafond fixé actuellement à 4.900 francs par an pour une pers
6_cri_1978-1979-ordinaire1_025.txt;1978;1850;francs;ordes et de ficelles . Dans l'atelier de colorants, aucune venti- lation réelle n 'est installée. Ce'st pour travailler 40 heures par semaine dans ces conditions que les soixante ouvrières et les ouvriers de Kiwi-France perçoivent un salaire brut de 1 850 francs par mois. Les revendications de cette partie du personnel sont donc l'amélioration des conditions de travail et de sécurité, la création d'une prime de vacances égale au SMIC une valeur uni- forme du point de 18 francs, ce qui porterait
4_qst_4-qst-1972-07-29.txt;1972;1830;F;". M. I. G.), au 1"" janvier 1961 à 3,94 F (S . M . 1. C.) au 1"""" décembre 1971, soit une augmenta- tion de 240 p . 100. Le plafond du salaire mensuel soumis au paiement des cotisations de sécurité sociale est passé de 600 F au 1P' t janvier 1961 , à 1.830 F' au 1"" janvier 1972, c 'est-à-dire qu 'il a été multiplié par 3. L 'indice général des taux de salaire horaire qui était au coefficient 147 au 1"" janvier 1961 est passé au coefficient 357,2 au 1"" octobre 1971, soit une augmentation de 142 p ."
6_qst_6-qst-1980-08-25.txt;1980;1806;f;"— 25 août 1980. — M. Paul Laurent attire l'attention de M. le ministre du travail et de la participation sur la situation réser - vée aux employées des Assurances générales de France (A . G. F.) à Paris. Cette entreprise emploie 2007 salariés, dont 1 806 femmes. Quelques chiffres sur la qualification et la promotion professionnelle relèvent la profonde inégalité à l'égard des femmes qui subsiste dans cette entreprise : catégorie employés : 561 femmes, 240 hom- mes ; catégorie agents de maîtrise"
5_qst_5-qst-1974-04-27.txt;1974;1800;francs;27 avril 1974 . — M. Jarrot expose à M. le ministre d'Etat, ministre de l'économie et des finances, qu'un viticulteur assujetti à la T. V. A. au régime des acomptes vient d 'être avisé qu 'il avait à verser pour chaque trimestre de 1974 une somme de 1 800 francs représentant le quart de la T. V. A. qu 'il a acquittée pour l'année 1973. Ainsi pour l'année 1974 la totalité du versement effectué sera d 'environ 7 200 francs qui constitueront une avance même si le viti- culteur en cause n'a pas de T
6_qst_6-qst-1980-08-25.txt;1980;1786;francs;"u'elles sont les plus nombreuses dons les' catégories les moins qualifiées et, par suite, les moins payées D : écart dans la catégorie employés : 211 francs ; écart dans la catégorie agents de maîtrise : 274 francs ; écart dans la catégorie cadres : 1 786 francs. En consé- quence, il lui demande de prendre toute les dispositions nécessaires afin de faire progresser l'égalité pour les femmes, pour que soit appliquée la législation en matière d 'égalité de salaire, pour dévelop- per la formation i"
6_qst_6-qst-1980-08-25.txt;1980;1786;francs;"u'elles sont les plus nombreuses dans les catégories les moins qualifiées et, par suite, les moins payées !) : écart dans la catégorie employés : 211 francs ; écart dans la catégorie agents de maîtrise : 274 francs ; écart dans la catégorie cadres : 1 786 francs. En consé- quence, il lui demande de prendre toutes les dispositions néces- saires afin de faire progresser l'égalité pour les femmes, pour que soit appliquée la législation en matière d 'égalité de salaire, pour développer la formation"
