fichier;annee;pourcentage;contexte
5_cri_1975-1976-ordinaire1_038.txt;1975;17.06;e reflète pas l'augmen- tation réelle, en raison de l'inflation qui s'elèvera probablement encore cette année à 10 p . 100. Ainsi, ce budget ne correspond pas anx besoins techniques et ne tient pas compte des augmentations le prix successives . Avec 17,06 p. 100 du budget général, soit 52 .nilliards de francs — somme importante, certes — il est malheureusement insuffisant. Je le repète, nous pouvons être soucieux pour l'avenir de notre armée. M. le président . Je vous prie d'achever votre interv
5_cri_1975-1976-ordinaire1_038.txt;1975;58;er votre intervention, monsieur Rolland. M. Hector Rolland . En effet. 29 milliards de francs sont attri- bués au titre III relatif au fonctionnement et 24 milliards de francs au titre V relatif au matériel. Ce qui m'inquiète, c'est que, finalement, 58 p. 100 des crédits sont inscrits au titre lII et seulement-42 p. 100 au titre V. Je sais bien que cette répartition a été faite dans le souci de respecter la priorité accordée aux questions de personnel, et je m'en réjouis, mais je suis obligé de
5_cri_1975-1976-ordinaire1_038.txt;1975;42;n effet. 29 milliards de francs sont attri- bués au titre III relatif au fonctionnement et 24 milliards de francs au titre V relatif au matériel. Ce qui m'inquiète, c'est que, finalement, 58 p. 100 des crédits sont inscrits au titre lII et seulement-42 p. 100 au titre V. Je sais bien que cette répartition a été faite dans le souci de respecter la priorité accordée aux questions de personnel, et je m'en réjouis, mais je suis obligé de constater que le souci n'est pas le même à l'égard des options
5_cri_1975-1976-ordinaire1_038.txt;1975;2.58;ux mesurer l'inquiétude qui doit être la leur, car ce sont eux, finalement, qui reçoivent les moyens financiers contenus dans votre budget . Or la moyenne, entre 1965 et 1975, de crois- sance de ce budget des armées, en francs constants, s'établit à 2,58 p. 100. Jugez de ma désolation ! M. le président. Monsieur Rolland, je vous prie de conclure. M. Hector Rolland . Je termine, monsieur le président. Je ne crois nullement au parapluie nucléaire américain en ce qui concerne notre défense et celle
5_cri_1975-1976-ordinaire1_038.txt;1975;4.76;nous devons évaluer le drame qui en découlerait. Monsieur le ministre, vous nous avez dit que le budget de la défense nationale pour 1976 tonnait le plus fort taux de crois- sance depuis dix ans. Certes, cela est vrai puisque cette croissance est de 4,76 p. 100. Néanmoins, je vous pose la question : de combien sera le taux de l'inflation ? Nous pouvons ainsi penser, hélas ! que ce taux de 4,76 p. 100 n'est pas en rapport avec la hausse des prix. La réalité oblige . connaitre que les moyens finan
5_cri_1975-1976-ordinaire1_038.txt;1975;4.76;ait le plus fort taux de crois- sance depuis dix ans. Certes, cela est vrai puisque cette croissance est de 4,76 p. 100. Néanmoins, je vous pose la question : de combien sera le taux de l'inflation ? Nous pouvons ainsi penser, hélas ! que ce taux de 4,76 p. 100 n'est pas en rapport avec la hausse des prix. La réalité oblige . connaitre que les moyens financiers mis à la disposition de l'armée seront beaucoup trop faibles, comme les années pré- cédentes. Ce budget ne reflète en rien le rôle qu'on
5_cri_1975-1976-ordinaire1_038.txt;1975;58.10;iciers qualifiés . La déconsidération de la fonction militaire et l'insuffisance des soldes étaient telles, en effet, que bien peu nombreux étaient ceux qui acceptaient de s'engager dans cette carrière. A cette question, la réponse a été éclatante : 58,10 p. 100 des crédits seront affectés au titre III en 1976, et la loi que nous avons votée il y a quelques jours améliore très sensible- ment la condition militaire . Malheureusement, bien entendu, il ne reste que 41,90 p . 100 des crédits pour le
5_cri_1975-1976-ordinaire1_038.txt;1975;14.19;enter en mon us-n. personnel quelques observations sur les sec• tiens des forces terrestres, de l'armée de l'air et de la gen- darmerie. Dans son ensemble, le budget de la défense peut apparaitre comme privilégié si l'on considère qu'il progresse de 14,19 p. 100 alors que le budget de l'Etat ne croit que de 13,1 p . 100. Mais laissons là chiffres et pourcentages qui, comme l'indiquait M. Michel Debré ne se laissent pas aisément interpréter. Ce budget a été préparé dans des conditions rendues dif
5_cri_1975-1976-ordinaire1_038.txt;1975;14.9;néral de 1976, le budget des forces armées marque bien la volonté du Gouver- nement d'accorder à notre défense des moyens privilégiés. Cela résulte d'abord — et le fait n'as pas manqué d'être souligné par tous les rapporteurs — d'une augmentation de 14,9 p. 100 par rapport à 1975, supérieure d'un peu plus ds 1 p. 100 à celle du budget général Des appréciations différentes ont été portées sur la valeur de cet effort. La plupart des orateurs qui se sont succédé à cette tribune ont regretté qu'un e
5_cri_1975-1976-ordinaire1_038.txt;1975;1;lonté du Gouver- nement d'accorder à notre défense des moyens privilégiés. Cela résulte d'abord — et le fait n'as pas manqué d'être souligné par tous les rapporteurs — d'une augmentation de 14,9 p. 100 par rapport à 1975, supérieure d'un peu plus ds 1 p. 100 à celle du budget général Des appréciations différentes ont été portées sur la valeur de cet effort. La plupart des orateurs qui se sont succédé à cette tribune ont regretté qu'un effort plus important encore n'ait pu être accompli . Je soul
5_cri_1975-1976-ordinaire1_038.txt;1975;53;our la représentation nationale, pour notre institution militaire et pour l'ensemble de notre population, être consi déré comme le premier qui interrompe une dégradation conti- nue depuis quinze ans. En 1965, le budget de la défense représentait 22 .53 p. 100 du budget de l'Etat, correspondait à 4,25 p . 100 du produit national brut et représentait un taux d'accroissement de 4,94 p. 100 sur l'année précédente. En 1970, cinq ans plus tard, le budget de la défense ne représentait plus que 17,61 p.
5_cri_1975-1976-ordinaire1_038.txt;1975;4.94;le premier qui interrompe une dégradation conti- nue depuis quinze ans. En 1965, le budget de la défense représentait 22 .53 p. 100 du budget de l'Etat, correspondait à 4,25 p . 100 du produit national brut et représentait un taux d'accroissement de 4,94 p. 100 sur l'année précédente. En 1970, cinq ans plus tard, le budget de la défense ne représentait plus que 17,61 p. 100 du budget de l'Etat, corres pondait à 3,59 p . 100 du P. N. B. et enregistrait un taux d'ac- croissement de 4,72 p . 100. E
5_cri_1975-1976-ordinaire1_038.txt;1975;17.61;ait 22 .53 p. 100 du budget de l'Etat, correspondait à 4,25 p . 100 du produit national brut et représentait un taux d'accroissement de 4,94 p. 100 sur l'année précédente. En 1970, cinq ans plus tard, le budget de la défense ne représentait plus que 17,61 p. 100 du budget de l'Etat, corres pondait à 3,59 p . 100 du P. N. B. et enregistrait un taux d'ac- croissement de 4,72 p . 100. En 1975, Il a représenté 16,89 p . 100 du budget de l'Etat, correspondant à 3,02 p. 10 du P. N. B. et traduisant un
5_cri_1975-1976-ordinaire1_038.txt;1975;14;l'Etat, corres pondait à 3,59 p . 100 du P. N. B. et enregistrait un taux d'ac- croissement de 4,72 p . 100. En 1975, Il a représenté 16,89 p . 100 du budget de l'Etat, correspondant à 3,02 p. 10 du P. N. B. et traduisant un taux d'accroissement de 14 p. 100. Le budget de la défense pour 1976 est donc le premier à interrompre cette décroissance constante aussi bien en ce qui concerne sa part dans le budget de l'Etat que sa proportion par rapport au P. N. B., puisque sa part dans le budget de l'
5_cri_1975-1976-ordinaire1_038.txt;1975;17.06;e budget de la défense pour 1976 est donc le premier à interrompre cette décroissance constante aussi bien en ce qui concerne sa part dans le budget de l'Etat que sa proportion par rapport au P. N. B., puisque sa part dans le budget de l'Etat est de 17,06 p. 100 et sa proportion 'par rapport au P. N. B. de 3,05 p. 100, cependant qu'il enregistre une augmen- tation de 14,19 p. 100 par rapport à celui de 1975. Ce budget marque un changement d'orientation et une volonté de redressement . Ceux-ci so
5_cri_1975-1976-ordinaire1_038.txt;1975;3.05;errompre cette décroissance constante aussi bien en ce qui concerne sa part dans le budget de l'Etat que sa proportion par rapport au P. N. B., puisque sa part dans le budget de l'Etat est de 17,06 p. 100 et sa proportion 'par rapport au P. N. B. de 3,05 p. 100, cependant qu'il enregistre une augmen- tation de 14,19 p. 100 par rapport à celui de 1975. Ce budget marque un changement d'orientation et une volonté de redressement . Ceux-ci sont certes modestes — je suis le premier à le reconnaître —
5_cri_1975-1976-ordinaire1_038.txt;1975;14.19;cerne sa part dans le budget de l'Etat que sa proportion par rapport au P. N. B., puisque sa part dans le budget de l'Etat est de 17,06 p. 100 et sa proportion 'par rapport au P. N. B. de 3,05 p. 100, cependant qu'il enregistre une augmen- tation de 14,19 p. 100 par rapport à celui de 1975. Ce budget marque un changement d'orientation et une volonté de redressement . Ceux-ci sont certes modestes — je suis le premier à le reconnaître — et l'effet en est sans doute très largement affecté par l'évo
5_cri_1975-1976-ordinaire1_038.txt;1975;2.48;Hector Rolland dans son intervention — parce qu'ils échap- pent, en effet, à l'objection que l'on peut tirer de l'érosion moné- taire. En francs constants, le budget de la défense de 1965 repré- sentait, par rapport au précédent, un accroissement de 2,48 p. 100, celui de 1970 une diminution de 0,36 p. 100, celui de 1975 une progression de 2 .93 p. 100 et celui de 1976 une progression de 4,76 p . 100, taux qui n'a jamais été atteint depuis quinze ans . - J'ai tenu à donner ces indications pour ma
5_cri_1975-1976-ordinaire1_038.txt;1975;0.36;qu'ils échap- pent, en effet, à l'objection que l'on peut tirer de l'érosion moné- taire. En francs constants, le budget de la défense de 1965 repré- sentait, par rapport au précédent, un accroissement de 2,48 p. 100, celui de 1970 une diminution de 0,36 p. 100, celui de 1975 une progression de 2 .93 p. 100 et celui de 1976 une progression de 4,76 p . 100, taux qui n'a jamais été atteint depuis quinze ans . - J'ai tenu à donner ces indications pour marquer la réalité de l'effort entrepris dans l
5_cri_1975-1976-ordinaire1_038.txt;1975;93;'on peut tirer de l'érosion moné- taire. En francs constants, le budget de la défense de 1965 repré- sentait, par rapport au précédent, un accroissement de 2,48 p. 100, celui de 1970 une diminution de 0,36 p. 100, celui de 1975 une progression de 2 .93 p. 100 et celui de 1976 une progression de 4,76 p . 100, taux qui n'a jamais été atteint depuis quinze ans . - J'ai tenu à donner ces indications pour marquer la réalité de l'effort entrepris dans le budget de la défense pour 1976. S'il pouvait y
5_cri_1975-1976-ordinaire1_038.txt;1975;15.1;francs en 1977, 200 millions en 1978 et 185 millions en 1979 . Qu'on ne prétende donc pas que le budget de 1976 ne marque pas la poursuite, la continuité et le développement de notre effort de défense. Notre armement nucléaire représente un total de 15,1 p. 100 du budget de la défense : 1 404 millions de francs au titre III en crédits de paiement et 6 153 millions de francs en crédits de paiement au titre V. C'est dire que le Gouvernement ne sacrifie et ne néglige rien dans la mise au point de n
5_cri_1975-1976-ordinaire1_038.txt;1975;24.5;ebré au sujet des crédits de recherche. Il est vrai que ces crédits ne sont pas en progression, qu'ils connaissent méme une diminution relative . Ils ne sont cependant pas tout à fait négligeables. puisqu'ils rep_ésentent encore. au lm :gel de 1976, 24.5 p. 100 des crédits de paiement et 23 .6 p . :00 des autorisations de programme du titre V, c'est-à-dire presque le quart. Il est vrai que ces crédits com prennent la force nucléaire stra- tégique et le commissariat à l'énergie atomique. et il es
5_cri_1975-1976-ordinaire1_038.txt;1975;70;e n'a rien de nouveau ni d'exceptionnel . En réalité, on retrouve en 1976 le taux que le titre III avait atteint en 1963, taux qui était d'ailleurs en régression par rapport aux années précédentes, puisque de 1959 à 1963, il avait atteint 67 et méme 70 p. 100. Le phénomène n'est donc pas nouveau . Déjà à cette époque, pour des raisons probablement différentes de celles d'au- jourd'hui, mais qui tenaient aussi à la nécessité de faire face à des problèmes humains, un effort particulier avait dû êt
5_cri_1975-1976-ordinaire1_038.txt;1975;57;entaires prendront effet en 1977. C'est donc seulement dans te budget de 1977 que nous retrouverons cette dépense supplémentaire de 600 millions de francs. Le titre IH, qui tonnait depuis plusieurs années une certaine progression et qui représentait 57 p. 100 du budget des armées en 1975, passera à 58 p . 100 en 1976. Mais quand on songe à l'effort considérable qui a été consenti en faveur des dépenses de personnel, effort que je viens d'évoquer et dont le coût sera de l'ordre de 1 800 millions
5_cri_1975-1976-ordinaire1_038.txt;1975;1;été consenti en faveur des dépenses de personnel, effort que je viens d'évoquer et dont le coût sera de l'ordre de 1 800 millions de francs . on devrait, me semble-t-il, être au contraire surpris qu'un te! effort n'ait exigé qu 'une majo- ration de 1 p. 100 des crédits du titre III . Cela prouve que nous nous sommes attachés, au,ant que faire se pouvait, à préserver les crédits du titre V pour ne rien compromettre . Je crois véritablement, sans crainte d'être démenti par l'avenir, qu'à partir d
5_cri_1975-1976-ordinaire1_038.txt;1975;7;retien, des exercices, des sorties de nos unités terrestres et de nos navires ou de l'entraînement de nos pilotes. Mais le budget de la défense n'a été ni mieux ni plus mal traité que les autres budgets de l'Etat . Il a bénéficié d'une majoration de 7 p. 100 de ses crédits d'entretien et de fonctionnement, en applieat!on de la règle prise pour tous les budgets de l'Etat. Les crédits consacrés aux infrastructures pour les trois arnt,es et la gendarmerie dans le budget (le 1975 s'élevaient à 1 761
5_cri_1975-1976-ordinaire1_038.txt;1975;100;trouver isolés, localisés et uniquement employés dans des missions statiques et locales . puissent former de véritables ensembles opérationnels encadrés, dotés des moyens correspon- dants et doués de mobilité, qui nous permettront ainsi d'utiliser à 100 p. 100 notre potentiel militaire. Quelles missions pourraient être remplies par ces unités ? Il va d'abord de soi que pour répondre à l'exigence de polyva- lence nous devons avoir la possibilité de faire assurer leur suppléance par des unités de
5_cri_1975-1976-ordinaire1_038.txt;1975;70;75, les crédits destinés aux achats de livres et de périodiques n 'ont augmenté que de 2 francs par étudiant, par rapport à 1969, passant de 30 à 32 francs . Dans la même période, le prix des livres a doublé, celui des périodiques a augmenté de 60 à 70 p. 100. quand ce n 'était pas de 110 à 120 p. 100 (en sciences et médecines . Les bibliothèques universitaires en sont réduites à suprimer leurs abonnements, et à réduire leurs achats de livres . 11 lui demande donc de prendre des mesures immédiat
5_cri_1975-1976-ordinaire1_038.txt;1975;120;res et de périodiques n 'ont augmenté que de 2 francs par étudiant, par rapport à 1969, passant de 30 à 32 francs . Dans la même période, le prix des livres a doublé, celui des périodiques a augmenté de 60 à 70 p. 100. quand ce n 'était pas de 110 à 120 p. 100 (en sciences et médecines . Les bibliothèques universitaires en sont réduites à suprimer leurs abonnements, et à réduire leurs achats de livres . 11 lui demande donc de prendre des mesures immédiates pour mettre un terme à cette pauvreté c
5_cri_1975-1976-ordinaire1_038.txt;1975;41;ttre aux organismes dont il assure la tutelle d'éviter une nouvelle erreur technique et financière . 7652 ASSEMBLEE NATIONALE — 3' SEANCE DU 30 OCTOBRE 1975 Placements immobiliers (véracité et légalité d'une publicité d 'agent immobilier promettant 41 p. 100 de plus-raine immédiate). 23739. — 31 octobre 1975. — M . Hamel signale à l'attention de M. le ministre de l'économie et des finances la publicité faite par un agent immobilier s 'intitulant consultant qui, ayant loué des pages entières de
5_cri_1975-1976-ordinaire1_038.txt;1975;41;"el signale à l'attention de M. le ministre de l'économie et des finances la publicité faite par un agent immobilier s 'intitulant consultant qui, ayant loué des pages entières de journaux, annonce sur la largeur d'une demi- page en gros caractères e 41 p. 100 de plus-value immédiate, net d 'impôt, grâce a la bi-propriété. le plan d 'épargne immobilière qui bat de loin tous les autres r . Il lui demande 1"" si cette publicité énonce une vérité ou si elle est mensongère et, dans ce cas, quelles act"
5_cri_1975-1976-ordinaire1_038.txt;1975;41;t de civisme qu 'appelle plus que jamais la conjoncture actuelle ne devraient pas le conduire à ordonner d 'urgence une enquête approfondie sur la régularité au regard de la loi fiscale des opérations d 'une société gui annonce c dès le premier jour 41 p. 100 de plue value non taxable aux lecteurs de la presse quotidienne et déclare à ses clients éventuels, citoyens détenant des revenus élevés ou des capitaux importants, qu 'ils • paient déjà beauccup trop d 'impôts '. Ministère de l'économie et
5_cri_1975-1976-ordinaire1_038.txt;1975;20;I. santé sur l'ouverture d'une crèche hospi- talière au C. H. R. de Tours. L'effectif théorique du C. H. R. de Tours comprend environ 3 500 postes des diverses catégories du personnel hospitalier. Le personnel féminin y est largement majo- ritaire. 20 p. 100 de ce personnel ont des problèmes de garde d 'en- fants, particulièrement lorsque ceux-ci ont entre deux mois et trois ans. Les crèches municipales existantes ne donnent pas satisfaction à ce personnel, qui du fait des horaires et des sujét
5_cri_1975-1976-ordinaire1_038.txt;1975;50;tamment à aligner l'indice de fin de carrière de ces médecins sur celui des médecins inspecteurs de la santé. Par ailleurs, il y a lieu de noter que l'indemnité de sujétions spéciales allouée aux médecins de P.M.I. à temps plein a été revalorisée de 50 p. 100 par l'arrêté du 20 février 1975, ce qui porte son taux moyen de 1800 francs à 2 700 francs par an. Quant aux médecins rémunérés à la vacation, chargés des consul- tations de P. M. L, ils ne bénéficient pas de statut. Toutefois, la situation
5_cri_1975-1976-ordinaire1_038.txt;1975;4.80;"l 'agriculture que certains cultivateurs peuvent bénéficier d'un taux d 'enregistrement réduit pour l 'achat de terre en vertu de l'article 3 de la loi du 26 décembre 1962 et de l 'article 76 de la loi du 29 décembre 1971 ramenant de 11,80 p . 100 à 4,80 p. 100 la taxe d 'enregistrement. Un décret d 'application n"" 74-781 daté du 14 sep- tembre 1974 et paru le 15 septembre 1974 stipulerait l 'obligation pour les préfets de prendre un arrêté pour l 'entrée en vigueur de cette disposition dans les"
5_cri_1975-1976-ordinaire1_057.txt;1975;5;"n chômage et une hausse des prix préoccupants. La vigoureuse politique d'intervention engagée à votre initia- tive dès 1974 pour juguler cette hausse des prix a donné de bons résultats puisque celle-ci se limite, comme en métropole, à un peu plus de 5 p. 100 pour le premier semestre de 1975 . 8244 ASSEMBLEE NATIONALE — 1"" SEANCE DU 13 NOVEMBRE 1975 Reste le problème fondamental de l'emploi qui affecte parti- culièrement les jeunes . Ceux-ci bénéficient d'une scolarisation tout à fait remarquabl"
5_cri_1975-1976-ordinaire1_057.txt;1975;18;position dans l'ordre des rapporteurs . je m'effor- cerai de concentrer mon propos . Les chiffres relatifs à ce budget ont été largement cités : je me contenterai de souligner que les crédits de fonctionnement sont bons — ils augmentent en effet de 18 p. 100 — niais qu'en revanche la préparation de l'avenir est notoirement insuffisante puisque les crédits d 'investissement n 'augmentent que de 6.35 p. 100 et que ceux du F. I D.O.M. ne progressent que de 2.5 p. 100. La transpo- sition en francs
5_cri_1975-1976-ordinaire1_057.txt;1975;6.35;me contenterai de souligner que les crédits de fonctionnement sont bons — ils augmentent en effet de 18 p. 100 — niais qu'en revanche la préparation de l'avenir est notoirement insuffisante puisque les crédits d 'investissement n 'augmentent que de 6.35 p. 100 et que ceux du F. I D.O.M. ne progressent que de 2.5 p. 100. La transpo- sition en francs constants prouve que l'on ne saurait guère se satisfaire de cette situation. La commission de la production et des échanges a cepen- dant relevé un
5_cri_1975-1976-ordinaire1_057.txt;1975;2.5;t sont bons — ils augmentent en effet de 18 p. 100 — niais qu'en revanche la préparation de l'avenir est notoirement insuffisante puisque les crédits d 'investissement n 'augmentent que de 6.35 p. 100 et que ceux du F. I D.O.M. ne progressent que de 2.5 p. 100. La transpo- sition en francs constants prouve que l'on ne saurait guère se satisfaire de cette situation. La commission de la production et des échanges a cepen- dant relevé un grand motif de satisfaction : l'effort consenti peur le servi
5_cri_1975-1976-ordinaire1_057.txt;1975;8;"de la conjoncture. L'émigration vers la métropole continue . à un rythme à peu près inchangé ; elle est même en très légère progression. A cet égard. les efforts financiers semblent insuffisants puisque les crédits du Bumidom n'augmentent que de 4 .8 p. 100, ce qui constitue en fait un affaiblissement des moyens qui sont mis à sa disposition. Au passage. j'insiste pour que nos ressortissants des dépar- tements d'outre-mer bénéficient d'une priorité absolue pour l'immigration et les offres d'emp"
5_cri_1975-1976-ordinaire1_057.txt;1975;2.5;e — ici pour des raisons différentes. Quant à l'économie des départements d'outre-mer . il faut bien constater qu 'elle est précaire puisque la couverture des impor- tations par les exportations n'est assurée . suivant les départe- ments, que de 3 à 2.5 p. 100, dans le meilleur des cas. Un paradoxe doit aussi être souligné. Les productions alimen- taires sont déficitaires alors que la main-d'oeuvre est abondante et le climat . la plupart du temps. propice, cependant que la plus grande partie de
5_cri_1975-1976-ordinaire1_057.txt;1975;25;1975, entre la Communauté européenne et quarante-six Etats d'Afrique, des Caraïbes et du Pacifique donne des droits extraordinaires à ces derniers. L'exemple de la Martinique, illustre bien le danger. En 1972. la métropole a importé de la Martinique 25 p. 100 des ananas frais consommés . En 1974, le niveau est tombé à 4 p. 100. Dans le même temps, la part des ananas frais importés de la Côte d'Ivoire a augmenté de 61 p . 100 à 88 p. 100. Cette évolution est très alarmante. Il est vrai qu'une cla
5_cri_1975-1976-ordinaire1_057.txt;1975;4;des Caraïbes et du Pacifique donne des droits extraordinaires à ces derniers. L'exemple de la Martinique, illustre bien le danger. En 1972. la métropole a importé de la Martinique 25 p. 100 des ananas frais consommés . En 1974, le niveau est tombé à 4 p. 100. Dans le même temps, la part des ananas frais importés de la Côte d'Ivoire a augmenté de 61 p . 100 à 88 p. 100. Cette évolution est très alarmante. Il est vrai qu'une clause de sauvegarde a été prévue dans la convention de Lomé, mais elle e
5_cri_1975-1976-ordinaire1_057.txt;1975;88;tre bien le danger. En 1972. la métropole a importé de la Martinique 25 p. 100 des ananas frais consommés . En 1974, le niveau est tombé à 4 p. 100. Dans le même temps, la part des ananas frais importés de la Côte d'Ivoire a augmenté de 61 p . 100 à 88 p. 100. Cette évolution est très alarmante. Il est vrai qu'une clause de sauvegarde a été prévue dans la convention de Lomé, mais elle est assortie de .tant d'attendus qu'elle devient illusoire, car il est clair, à la lecture du texte, qu'elle ne
5_cri_1975-1976-ordinaire1_057.txt;1975;15;tions suscep- tibles de couvrir les besoins dans un esprit d'autonomie globale d 'approvisionnement. Actuellement, les départements les mieux placés pour l'élevage couvrent 40 p . 100 de leur production de viande, le plus mal placé n'en couvrant que 15 p. 100. A ce sujet, encoré que des efforts doivent être réalisés, la commission de la production et des échanges est satisfaite des actions entreprises dont elle suit avec intérêt la mise en oeuvre. En dernier lieu, il faut créer des emplois, par
5_cri_1975-1976-ordinaire1_057.txt;1975;20;entreprise, à ma demande, par les pouvoirs publics pour contenir les prix et aussi de l'évolution plus favorable des cours de certaines matières premières . On s'achemine cette année vers une hausse des prix d'environ 15 p . 100 aux Antilles, contre 20 p. 100 l'an dernier, et de 10 p. 100 à la Réunion, soit un taux pour ce dernier département comparable à celui de la métropole, alors qu'en 1974 il était de 16,3 p . 100. L'effort sera poursuivi en 1976. Quant aux productions agricoles, malgré les
5_cri_1975-1976-ordinaire1_057.txt;1975;10;les pouvoirs publics pour contenir les prix et aussi de l'évolution plus favorable des cours de certaines matières premières . On s'achemine cette année vers une hausse des prix d'environ 15 p . 100 aux Antilles, contre 20 p. 100 l'an dernier, et de 10 p. 100 à la Réunion, soit un taux pour ce dernier département comparable à celui de la métropole, alors qu'en 1974 il était de 16,3 p . 100. L'effort sera poursuivi en 1976. Quant aux productions agricoles, malgré les difficultés ren- contrées, el
5_cri_1975-1976-ordinaire1_057.txt;1975;40;l'ensemble, maintenues à un niveau comparable à celui de l'année dernière. Si la production sucrière atteint le même tonnage qu'en 1974, une amélioration considérable et sans précédent a été obtenue, puisque le prix de la canne à sucre a augmenté de 40 p. 100 par rapport à l'année dernière . Ce résultat est d'autant plus appré- ciable qu'on assiste depuis quelques mois à une baisse des cours sur les marchés mondiaux. Dans le même temps. la production bananière, stable en Gua- deloupe, avec 140 0
5_cri_1975-1976-ordinaire1_057.txt;1975;30;ses fruits. Comme l'ont fait observer tes rapporteurs, c'est une des grandes chances de l'avenir des départements d'outre-mer. En ce qui concerne la principale industrie d'exportation des Antilles, le tourisme, l'accroissement du nombre de clients — 30 p. 100 pour les Français de métropole — ne s'est pas accom- pagné d'une augmentation - correspondante de la capacité d'accueil. Ce succès s'est toutefois traduit par des taux d'occupation très élevés de l'ordre de 80 à 90 p . 300, en haute saison
5_cri_1975-1976-ordinaire1_057.txt;1975;5;"prises, dès le mois de décembre 1974, c'est-à-dire aussitôt après que le Président de la République l'a annoncé, la péréquation des tarifs avait été la règle. Une nouvelle étape avait été franchie au cours du mois d'août par la baisse des tarifs de 5 p. 100 dans les départements d'outre-mer . 8248 ASSEMBLEP1 NATIONALE — 1' SEANCE DU 13 NOVEMBRE 1975 Compte tenu de la hausse de 7 p. 100 des tarifs intervenue en métropole le 1"" janvier 1975, mais qui n'a pas été appliquée dans les départements d"
5_cri_1975-1976-ordinaire1_057.txt;1975;7;"tarifs avait été la règle. Une nouvelle étape avait été franchie au cours du mois d'août par la baisse des tarifs de 5 p. 100 dans les départements d'outre-mer . 8248 ASSEMBLEP1 NATIONALE — 1' SEANCE DU 13 NOVEMBRE 1975 Compte tenu de la hausse de 7 p. 100 des tarifs intervenue en métropole le 1"" janvier 1975, mais qui n'a pas été appliquée dans les départements d'outre-mer, c'est au total un rapprochement de 12 p. 100 qui aura été réalisé en 1975 entre les tarifs des départements d'outre-mer"
5_cri_1975-1976-ordinaire1_057.txt;1975;12;"248 ASSEMBLEP1 NATIONALE — 1' SEANCE DU 13 NOVEMBRE 1975 Compte tenu de la hausse de 7 p. 100 des tarifs intervenue en métropole le 1"" janvier 1975, mais qui n'a pas été appliquée dans les départements d'outre-mer, c'est au total un rapprochement de 12 p. 100 qui aura été réalisé en 1975 entre les tarifs des départements d'outre-mer et ceux de la métropole. J 'ajoute qu 'un nouveau rapprochement interviendra au début de l'année 1976 puisque la prochaine hausse prévue en métropole ne s'appliquera"
5_cri_1975-1976-ordinaire1_057.txt;1975;10;déjà été couronnée de quelques résultats positifs : En 1975, pour la première fois, les départements d'outre-mer ont pu bénéficier du fonds européen de développement régional et à ce titre donc, une dotation de vingt-quatre millions de francs, soit 10 p. 100 de la dotation française — supérieure de deux points à la part qui aurait dû leur être accordée en fonc- tion de leur population — a pu être dégagée en leur faveur. • Cette somme, qui est loin d'être négligeable — surtout pour une première
5_cri_1975-1976-ordinaire1_057.txt;1975;45;"s à parité avec celui des Antilles et de la Guyane. Sur le plan de l'action collective, le fonds d'action sanitaire et sociale — le F . A. S. S. O. — qui est spécifique aux dépar- tements d'outre-mer et dont le taux des ressources avait été porté de 45 p. 100 à 45,9 p. 100 du montant des prestations familiales au 1"" août 1974, a vu ce taux relevé à 46,9 p . 100 depuis le ler août 1975, compte tenu de l 'affectation à ce fonds du pourcentage de relèvement des allocations familiales. L 'accroissem"
5_cri_1975-1976-ordinaire1_057.txt;1975;45.9;"vec celui des Antilles et de la Guyane. Sur le plan de l'action collective, le fonds d'action sanitaire et sociale — le F . A. S. S. O. — qui est spécifique aux dépar- tements d'outre-mer et dont le taux des ressources avait été porté de 45 p. 100 à 45,9 p. 100 du montant des prestations familiales au 1"" août 1974, a vu ce taux relevé à 46,9 p . 100 depuis le ler août 1975, compte tenu de l 'affectation à ce fonds du pourcentage de relèvement des allocations familiales. L 'accroissement sensible"
5_cri_1975-1976-ordinaire1_057.txt;1975;6;pements des départements d'outre-mer, c'est-à-dire à un secteur productif, générateur d'emplois et de développement économique. Je réponds d'ailleurs ainsi à une préoccupation de M . de Gastines. Les crédits du F. I. D. O. M. augmentent, en fait, de 6 p. 100 — et non, d'un pourcentage moindre, car pour faire une comparaison exacte avec l'année dernière, il faut tenir compte des crédits des instituts de recherche étaient suppor- tés l'an dernier par le F. I. D. O. M. et qui figurent cette année à
5_cri_1975-1976-ordinaire1_057.txt;1975;18.54;ce extrême pour éviter toute surchauffe génératrice d'inflation. Je ne reprendrai pas les chiffres que les rapporteurs ont pré- sentés avec précision . Cependant, il faut savoir que le pourcen- tage d'augmentation des dépenses ordinaires est bien de 18,54 p. 100, ce qui constitue un effort non négligeable. Ces augmentations pourraient paraitre trop modestes, mais compte tenu de l'effort des autres ministères que je coordonne de manière régulière, elles permettront de poursuivre les princi- pales
5_cri_1975-1976-ordinaire1_057.txt;1975;22.54;lions de francs, ce qui représente le montant prévu en autorisations de programme pour la section centrale du F. I. D. O. M. Je souligne que la dotation de 55,5 millions prévue au titre de la section locale du F. I. D . O . M. est en augmentation de 22,54 p. 100 par rapport à celle qui avait été inscrite au budget de 1975 . Cette augmentation, qui répond à la demande générale des élus des départements d'outre-mer, constitue la deuxième étape d'une évolution que je vous avais annoncée l'année der
